epoch,conf_loss,iou_loss,loss,mean_iou,total_loss,val_conf_loss,val_iou_loss,val_loss,val_mean_iou,val_total_loss,val_wh_loss,val_xy_loss,wh_loss,xy_loss
420,0.0012932304,0.000664706,0.0013494037,0.8975257132,0.0013494037,0.0013904381,0.0007242188,0.0014489675,0.8947077518,0.0014489675,0.0004560781,0.0028546561,0.0004073442,0.0026791023
421,0.0012651251,0.0006586,0.001320939,0.897877342,0.001320939,0.0013818082,0.0007219036,0.0014403124,0.8947154401,0.0014403125,0.0004564916,0.0028534195,0.0004007565,0.002658076
422,0.0012462967,0.0006560462,0.0013016075,0.8981463932,0.0013016075,0.0013788749,0.0007228822,0.0014374109,0.8946026985,0.0014374109,0.0004566499,0.0028557845,0.0003960089,0.0026448008
423,0.0012316586,0.0006526753,0.001286655,0.899144612,0.001286655,0.0013774305,0.000723118,0.0014358777,0.8948830408,0.0014358777,0.0004543353,0.0028520796,0.0003933318,0.0026329177
424,0.0012205005,0.0006513802,0.00127546,0.8991681559,0.00127546,0.0013729979,0.0007207848,0.0014313476,0.8950613566,0.0014313476,0.0004545255,0.0028473618,0.0003910581,0.0026255541
425,0.001213033,0.0006478118,0.0012679014,0.8994037853,0.0012679014,0.0013717404,0.0007186818,0.0014299629,0.8952245224,0.0014299629,0.0004514944,0.0028433266,0.000389448,0.0026177037
426,0.0012064616,0.0006474824,0.0012612138,0.8992874734,0.0012612138,0.0013709548,0.0007189982,0.001429295,0.895060813,0.001429295,0.0004547582,0.0028472497,0.0003886648,0.0026133511
427,0.001199684,0.0006460817,0.0012543981,0.9012888111,0.0012543981,0.0013701606,0.0007213758,0.0014285181,0.8950214087,0.0014285181,0.0004529002,0.0028485325,0.0003875509,0.0026107755
428,0.0011955618,0.0006451688,0.0012500217,0.8995157081,0.0012500217,0.0013688871,0.0007197987,0.0014271157,0.8952014287,0.0014271157,0.0004507714,0.0028433265,0.0003863442,0.0026046094
429,0.0011899201,0.0006431588,0.0012441882,0.8998754467,0.0012441882,0.0013680829,0.0007195623,0.0014263146,0.8952366348,0.0014263146,0.0004511031,0.0028437903,0.0003850239,0.0025991444
430,0.0011873037,0.0006427307,0.0012416514,0.8998037047,0.0012416514,0.0013672446,0.0007192307,0.0014254222,0.8953175111,0.0014254222,0.0004509034,0.002840453,0.0003838809,0.002594364
431,0.0011822775,0.0006431583,0.0012366075,0.8999390865,0.0012366075,0.0013671342,0.000720307,0.0014253457,0.8952966291,0.0014253457,0.0004509146,0.0028417712,0.000383252,0.0025923078
432,0.0011784057,0.0006420008,0.0012324998,0.9001872889,0.0012324998,0.0013663955,0.0007204878,0.0014246795,0.8951771535,0.0014246795,0.0004520848,0.0028452741,0.0003825286,0.0025898697
433,0.0011742572,0.0006395085,0.0012284127,0.900318533,0.0012284127,0.0013659913,0.0007185055,0.0014241015,0.8954265509,0.0014241015,0.0004495298,0.0028374589,0.0003817099,0.0025864446
434,0.0011724234,0.0006396031,0.0012264976,0.9019999269,0.0012264976,0.001364951,0.0007193607,0.0014231396,0.8953688994,0.0014231397,0.0004516243,0.0028406264,0.0003818443,0.0025821494
435,0.0011706509,0.0006399774,0.0012247433,0.9008957342,0.0012247433,0.001364105,0.0007190946,0.0014222653,0.8953875308,0.0014222653,0.0004509583,0.0028390852,0.0003811265,0.0025834456
436,0.0011681337,0.0006391953,0.0012220175,0.9006169625,0.0012220175,0.0013660182,0.0007200443,0.0014242519,0.8952226119,0.0014242519,0.0004497149,0.0028439378,0.0003804266,0.0025769521
437,0.0011650882,0.0006382814,0.0012189709,0.9006621859,0.0012189709,0.0013643327,0.0007194287,0.0014225074,0.8953565462,0.0014225074,0.0004509237,0.0028397434,0.0003798368,0.0025746498
438,0.0011627998,0.0006383722,0.0012168106,0.9005233088,0.0012168106,0.0013633274,0.0007187156,0.0014214743,0.8954170737,0.0014214743,0.000450665,0.0028387201,0.000379283,0.0025743746
439,0.0011607762,0.0006377308,0.0012144664,0.9010112357,0.0012144664,0.0013646389,0.0007195497,0.0014228122,0.8953610556,0.0014228122,0.0004500025,0.0028403943,0.000378421,0.0025712348
440,0.0011590706,0.0006368441,0.001212907,0.9007558791,0.001212907,0.0013625961,0.0007192637,0.0014207802,0.8953747686,0.0014207802,0.000451446,0.0028400075,0.0003787197,0.0025688673
441,0.0011575747,0.0006364148,0.0012112168,0.9005386593,0.0012112168,0.0013635639,0.0007198302,0.0014217709,0.8953155984,0.0014217709,0.0004503602,0.0028417603,0.0003793543,0.0025681793
442,0.0011558052,0.0006361084,0.001209516,0.9012055453,0.001209516,0.0013622719,0.00071931,0.0014204276,0.8953875569,0.0014204276,0.0004501384,0.0028392876,0.0003783228,0.0025687986
443,0.0011534469,0.0006362434,0.0012072826,0.9027921259,0.0012072826,0.0013630497,0.0007195614,0.0014211853,0.8954220407,0.0014211853,0.000448652,0.0028388369,0.0003774398,0.00256606
444,0.0011516831,0.0006355749,0.0012052904,0.9010079878,0.0012052904,0.0013636541,0.0007197163,0.0014217781,0.8954039432,0.0014217781,0.0004475214,0.0028387101,0.000376569,0.0025618765
445,0.001150548,0.0006358838,0.001203961,0.9012479954,0.001203961,0.0013613426,0.0007195369,0.0014195052,0.89541458,0.0014195052,0.0004501427,0.0028393093,0.0003767931,0.0025619226
446,0.001149291,0.0006349429,0.0012028659,0.9011127742,0.0012028659,0.0013614403,0.0007202134,0.0014196607,0.8953436971,0.0014196607,0.0004521014,0.0028412704,0.0003761881,0.002561519
447,0.0011468162,0.0006336508,0.0012003082,0.9013171387,0.0012003082,0.0013614522,0.0007205411,0.0014196483,0.8953504435,0.0014196483,0.0004501411,0.0028407051,0.0003764531,0.0025557839
448,0.0011459396,0.00063403,0.0011993931,0.9010852508,0.0011993931,0.0013593696,0.0007201521,0.001417606,0.8953418186,0.001417606,0.0004528018,0.0028410874,0.000376166,0.002556681
449,0.0011445096,0.0006336006,0.0011979283,0.9012602968,0.0011979283,0.0013615543,0.0007198782,0.0014197122,0.8954007052,0.0014197122,0.0004490973,0.0028397494,0.0003760559,0.0025553433
450,0.0011442765,0.0006332206,0.0011978077,0.9010339961,0.0011978077,0.0013602347,0.0007193286,0.0014183513,0.8954527786,0.0014183513,0.0004490779,0.0028375623,0.0003757762,0.0025569103
451,0.0011416969,0.0006329742,0.0011950972,0.9012834421,0.0011950972,0.0013602472,0.0007196614,0.0014183866,0.8954112863,0.0014183866,0.0004485704,0.0028389958,0.000374491,0.0025535856
452,0.0011403372,0.0006324728,0.0011937232,0.9015575635,0.0011937232,0.0013592557,0.0007205703,0.0014174664,0.8953617116,0.0014174664,0.0004507723,0.002840932,0.0003754724,0.0025539002
453,0.0011406935,0.0006315035,0.0011941428,0.9013078605,0.0011941428,0.0013587543,0.0007198284,0.0014168804,0.8954804014,0.0014168804,0.0004498384,0.002836838,0.0003748311,0.0025498746
454,0.0011395551,0.0006326361,0.0011928176,0.9015981708,0.0011928176,0.0013587387,0.0007204541,0.0014169172,0.895408495,0.0014169172,0.0004506663,0.0028391114,0.0003742151,0.0025501571
455,0.001137112,0.0006318943,0.0011904906,0.9013827963,0.0011904906,0.0013605332,0.0007202701,0.0014186418,0.8954661324,0.0014186418,0.0004475464,0.0028372818,0.0003748896,0.0025481703
456,0.0011362649,0.0006321834,0.0011895405,0.9015030673,0.0011895405,0.0013578569,0.0007195697,0.001415966,0.8954932147,0.001415966,0.0004491405,0.0028367115,0.0003743889,0.0025495754
457,0.001135142,0.0006309363,0.001188297,0.9016620556,0.001188297,0.0013578484,0.0007205794,0.0014160219,0.895410586,0.0014160219,0.000450634,0.0028387519,0.0003735457,0.0025457571
458,0.0011343241,0.0006312536,0.0011875275,0.9021941876,0.0011875275,0.0013590878,0.0007211436,0.0014172807,0.8953637951,0.0014172807,0.000448895,0.0028407552,0.0003747155,0.0025471016
459,0.0011343437,0.0006308134,0.0011875388,0.9016206111,0.0011875388,0.0013580231,0.0007204781,0.0014161669,0.8954496891,0.0014161669,0.0004490034,0.0028382308,0.0003733127,0.0025457172
460,0.001132737,0.0006318051,0.0011860067,0.9014693636,0.0011860067,0.0013561169,0.0007202046,0.0014142758,0.8954686366,0.0014142758,0.0004510007,0.0028376688,0.0003734243,0.0025451331
461,0.0011304086,0.0006311199,0.0011836785,0.9013187473,0.0011836785,0.0013562698,0.0007196336,0.0014143896,0.8955082975,0.0014143896,0.0004502185,0.0028360861,0.0003725643,0.0025449216
462,0.0011296894,0.0006295707,0.0011828482,0.9139856179,0.0011828482,0.001358076,0.0007207021,0.0014162225,0.8954087268,0.0014162225,0.0004483304,0.0028385815,0.0003726303,0.0025407264
463,0.001131295,0.0006302785,0.001184557,0.901598721,0.001184557,0.0013561222,0.0007202696,0.0014142415,0.8954921651,0.0014142415,0.0004488123,0.0028369921,0.0003728812,0.0025417577
464,0.0011282159,0.0006286004,0.001181268,0.9023456296,0.001181268,0.0013570133,0.0007199446,0.0014151025,0.8955312034,0.0014151025,0.0004481747,0.0028356947,0.000373242,0.0025429478
465,0.0011273527,0.0006303838,0.0011804744,0.9010549085,0.0011804744,0.0013557826,0.000720456,0.0014139193,0.895478834,0.0014139193,0.000449752,0.0028368989,0.0003728263,0.0025389003
466,0.001126156,0.0006301154,0.0011792714,0.9016539027,0.0011792714,0.0013559982,0.0007203807,0.0014141345,0.8954795173,0.0014141345,0.0004497167,0.0028369123,0.0003724835,0.0025383353
467,0.0011258117,0.0006286994,0.0011789377,0.9015763026,0.0011789377,0.0013571065,0.0007204193,0.0014152283,0.8954769845,0.0014152283,0.0004481798,0.0028373544,0.000372125,0.0025388516
468,0.0011245218,0.000628666,0.0011775179,0.9020829716,0.0011775179,0.0013549073,0.0007202597,0.0014130249,0.8955255705,0.0014130249,0.0004498067,0.0028356374,0.000372132,0.002537396
469,0.0011254503,0.0006300752,0.0011784474,0.9018149197,0.0011784474,0.0013558448,0.0007209745,0.001414018,0.8954019525,0.001414018,0.0004492173,0.0028394759,0.0003711902,0.0025384978
470,0.0011246724,0.0006289637,0.0011776056,0.9021197272,0.0011776056,0.0013552993,0.0007201048,0.0014134083,0.8955094178,0.0014134083,0.0004484338,0.002836395,0.000372366,0.0025350958
471,0.0011234229,0.0006276824,0.0011764207,0.9020773987,0.0011764207,0.0013551264,0.0007194269,0.0014131883,0.895570048,0.0014131883,0.0004481027,0.0028345965,0.0003711129,0.0025341923
472,0.0011226303,0.0006292852,0.0011756131,0.9019258924,0.0011756131,0.0013545827,0.000720655,0.0014127271,0.8954894582,0.0014127271,0.0004496359,0.0028373717,0.0003711471,0.0025333204
473,0.0011224727,0.000628646,0.0011755546,0.9016402256,0.0011755546,0.0013542875,0.0007204673,0.0014124069,0.8955063807,0.0014124069,0.000448815,0.0028364326,0.00037089,0.0025342023
474,0.001121143,0.0006289393,0.0011740239,0.9020070881,0.0011740239,0.001354997,0.0007205291,0.0014131079,0.8954855756,0.0014131079,0.0004480218,0.0028366949,0.0003708075,0.0025340886
475,0.0011205782,0.0006285339,0.0011734739,0.902289213,0.0011734739,0.0013536008,0.0007206199,0.0014117477,0.8954809576,0.0014117477,0.0004501857,0.0028370702,0.0003705675,0.0025360307
476,0.0011190573,0.0006290918,0.0011720737,0.9019581131,0.0011720737,0.0013537433,0.0007203005,0.0014118663,0.895512746,0.0014118663,0.0004496129,0.0028363118,0.0003708133,0.0025349401
477,0.0011196148,0.0006263793,0.0011726381,0.9021331028,0.0011726381,0.0013547248,0.000719869,0.0014127947,0.8955769694,0.0014127947,0.0004480786,0.0028345411,0.0003709615,0.0025309046
478,0.0011184899,0.0006264779,0.0011712093,0.9024352097,0.0011712093,0.0013533384,0.0007207878,0.001411484,0.8954926992,0.001411484,0.0004499683,0.0028369474,0.0003707244,0.0025312629
479,0.0011171362,0.0006264877,0.0011700945,0.9020079724,0.0011700945,0.0013536177,0.0007206664,0.0014117507,0.8954883444,0.0014117507,0.0004490551,0.0028371517,0.0003703981,0.0025297155
480,0.0011173292,0.0006255169,0.001170207,0.9028907788,0.001170207,0.0013530795,0.0007206972,0.0014112211,0.8954820882,0.0014112211,0.000449659,0.0028371304,0.0003708637,0.0025303943
481,0.0011173566,0.0006261456,0.0011701168,0.9023826857,0.0011701168,0.0013540932,0.0007207168,0.0014122147,0.8955008674,0.0014122147,0.0004483163,0.0028369642,0.0003697381,0.0025269345
482,0.0011170199,0.0006253651,0.0011696849,0.9026038262,0.0011696849,0.001352102,0.0007204253,0.0014102394,0.8955314778,0.0014102394,0.0004511196,0.0028359149,0.0003698711,0.0025286625
483,0.0011155876,0.0006264513,0.0011683081,0.9024301049,0.0011683081,0.0013533784,0.0007206153,0.0014114949,0.8955123283,0.0014114949,0.000449036,0.0028361595,0.0003699662,0.0025257671
484,0.0011151083,0.0006267038,0.0011678796,0.9023244621,0.0011678796,0.0013531614,0.0007203918,0.0014112657,0.8955383334,0.0014112657,0.000448692,0.0028360359,0.0003696242,0.0025274905
485,0.0011139243,0.0006273765,0.0011668303,0.9020372126,0.0011668303,0.0013524904,0.0007204589,0.0014105953,0.8955427784,0.0014105953,0.0004493717,0.002835452,0.0003691158,0.0025273224
486,0.0011138804,0.0006269782,0.001166825,0.9019211541,0.001166825,0.0013528611,0.0007202046,0.0014109557,0.8955674598,0.0014109557,0.0004489846,0.0028351766,0.000369694,0.0025269011
487,0.0011128904,0.0006250909,0.0011656857,0.9022335993,0.0011656857,0.0013526323,0.0007204478,0.0014107308,0.8955519724,0.0014107308,0.0004488274,0.00283538,0.000369233,0.0025225668
488,0.0011134168,0.0006251313,0.0011661974,0.9061448854,0.0011661974,0.0013515754,0.0007203241,0.0014096939,0.8955626953,0.0014096939,0.0004503114,0.0028352193,0.0003690957,0.0025249077
489,0.0011115877,0.0006270381,0.0011644832,0.9017570051,0.0011644832,0.0013522018,0.0007206371,0.0014103408,0.8955070297,0.0014103408,0.0004498695,0.0028368351,0.0003698753,0.0025265328
490,0.0011112497,0.0006250572,0.0011639675,0.9033573491,0.0011639675,0.0013518926,0.0007206231,0.0014100166,0.8955216944,0.0014100166,0.0004493833,0.002836081,0.0003697025,0.0025251347
491,0.0011115617,0.0006260536,0.0011642907,0.9022534467,0.0011642907,0.0013540863,0.0007201426,0.0014121516,0.8955636879,0.0014121517,0.0004468846,0.0028348724,0.0003689317,0.0025225541
492,0.0011105694,0.0006267881,0.001163391,0.9022197942,0.001163391,0.001353028,0.0007205791,0.0014111242,0.8955500574,0.0014111242,0.0004484946,0.0028353847,0.0003693607,0.0025225698
493,0.0011101333,0.0006249735,0.0011630626,0.9040882842,0.0011630626,0.0013520868,0.000720667,0.0014102063,0.8955150482,0.0014102063,0.000448933,0.0028362366,0.0003685486,0.0025228899
494,0.0011101618,0.0006245195,0.0011626499,0.9028262459,0.0011626499,0.0013516328,0.0007205006,0.0014097289,0.8955620387,0.0014097289,0.0004489923,0.0028350284,0.0003685229,0.0025185962
495,0.0011092976,0.0006240977,0.0011619809,0.9025370258,0.0011619809,0.0013528509,0.0007206106,0.0014109468,0.8955487199,0.0014109468,0.000448362,0.0028353752,0.0003689684,0.0025210445
496,0.0011088877,0.0006246884,0.0011615755,0.9022081395,0.0011615755,0.0013515959,0.0007202969,0.0014097051,0.8955545525,0.0014097051,0.0004496938,0.0028354844,0.0003683801,0.0025212807
497,0.0011089612,0.0006250683,0.0011616849,0.9024467755,0.0011616849,0.0013498054,0.0007203515,0.0014079211,0.8955846375,0.0014079211,0.0004508531,0.0028347046,0.0003684902,0.0025193442
498,0.0011067197,0.0006246893,0.0011593486,0.9026559118,0.0011593486,0.0013515463,0.0007203377,0.0014096283,0.8955911925,0.0014096283,0.0004484165,0.0028345391,0.000367497,0.0025182834
499,0.0011075756,0.0006255883,0.0011603401,0.9022229425,0.0011603401,0.0013516513,0.0007203861,0.0014097516,0.895558642,0.0014097516,0.0004489488,0.0028351913,0.0003686863,0.00252014
500,0.0011065202,0.0006235881,0.0011591384,0.9042000386,0.0011591384,0.001350807,0.0007207776,0.0014089373,0.8955323022,0.0014089373,0.0004498351,0.0028360925,0.0003686075,0.0025168798
501,0.0027309586937295217,0.0,0.0028062296776604815,0.8951195207673053,0.0028062296754404713,0.0024039005838840674,0.0,0.0024731161603849545,0.901362586131964,0.002473116149362713,0.0008044882271182605,0.0038522368848320186,0.0008971695266973949,0.004108592860958535
502,0.0022307418617198275,0.0,0.002299245106485291,0.9018988967437707,0.002299245111900104,0.0023662781560695343,0.0,0.0024351648715442422,0.9019844075014907,0.0024351648514314927,0.0007872104312372388,0.003828349173034456,0.0007501880871660291,0.003813750547751399
503,0.0021491887657641264,0.0,0.0022163658733245478,0.9027794902724338,0.0022163658714064085,0.0023343485787645185,0.0,0.0024027039860309318,0.9022936424201381,0.0024027039991553535,0.0007751633346266117,0.0038009270547951445,0.0007246417967237548,0.0037592209734559545
504,0.002109228190345228,0.0,0.0021758472697769996,0.9033484070435392,0.002175847267362031,0.0023331250235771967,0.0,0.002401473519543214,0.902850772154628,0.0024014735308495335,0.0007750466294666559,0.00380884953572248,0.000711516114507245,0.0037337060059864464
505,0.002078361575985965,0.0,0.0021446344471934492,0.9036636499916546,0.002144634443986069,0.0023340704258719507,0.0,0.0024028026061146185,0.9014266098109962,0.002402802610262163,0.0007838245763541361,0.003823441166131634,0.0007040462474994827,0.0037163773505397017
506,0.002056053389983819,0.0,0.0021220191012136236,0.9040564983579252,0.002122019101594107,0.0023197124998037247,0.0,0.002387881319274014,0.9018698889723983,0.0023878813395572106,0.0007690975227876656,0.003802763209975947,0.0006985838520038373,0.003700552598412672
507,0.0020398076478629155,0.0,0.002105546756458103,0.904483695031758,0.0021055467486409,0.002319058344270257,0.0,0.0023873408707726896,0.9020146179513386,0.002387340867761459,0.0007673188262303876,0.003809953543183468,0.0006927840685290317,0.0036915772336084712
508,0.002028835526263833,0.0,0.002094542036594169,0.9042331517067922,0.00209454204343658,0.0023128876486285116,0.0,0.002381175426184938,0.9020136552010588,0.0023811754158444853,0.0007698003849716533,0.003807683131580726,0.000691495196424452,0.003687984480232626
509,0.002015822592679574,0.0,0.0020811885855521943,0.9046355480249011,0.002081188591224855,0.00231809568415685,0.0,0.0023861903186024815,0.9021559088564082,0.0023861903242272334,0.0007632437865906797,0.0038017259718438456,0.0006874694464849538,0.003675908163859237
510,0.002007197057209849,0.0,0.0020723939671650274,0.9047640620660733,0.0020723939692828416,0.00231491648726708,0.0,0.0023831511361787176,0.9020250772429187,0.0023831511469736963,0.0007689195547135954,0.003806626846674755,0.0006852999950896238,0.003671348584637957
511,0.00199845352927086,0.0,0.0020637089114973876,0.9046094578280132,0.0020637089186762592,0.0023096319546782366,0.0,0.002377809599356016,0.9021487687493953,0.0023778096073670263,0.0007683395771783949,0.003803191529727814,0.0006830872651396599,0.003668135675433066
512,0.0019921347590480163,0.0,0.0020571638056763367,0.9046232508148601,0.002057163809512615,0.00231160539852193,0.0,0.0023798288085114753,0.9020815235687617,0.002379828817090642,0.0007656620410208874,0.0038050128905608954,0.0006811747515493749,0.003660228687356291
513,0.0019837799499735314,0.0,0.0020486796621304064,0.9049915324237087,0.002048679661479497,0.002303875949573926,0.0,0.002372186173484449,0.9019905609465506,0.0023721861590532676,0.0007709301123800463,0.0038059428723991686,0.0006813869690462429,0.0036566132616138404
514,0.0019800316886589213,0.0,0.002044948549160292,0.905385736173391,0.002044948547915074,0.002305486853230038,0.0,0.002373754409966348,0.9019408324336121,0.002373754430817701,0.0007670507646684988,0.003807172556478201,0.0006800487265187022,0.003653666067830838
515,0.001975053176440432,0.0,0.0020399678566213712,0.9052730487480162,0.0020399678532819223,0.0023076288648120826,0.0,0.0023758542822131215,0.9020041437367802,0.0023758542461351667,0.0007651035455381498,0.003806720762761294,0.0006800318447027808,0.0036509358953511696
516,0.0019703078221048466,0.0,0.0020350574506395654,0.9039131103674253,0.0020350574570480364,0.0023070571987098606,0.0,0.0023755174421779394,0.9018001554651107,0.0023755174375190537,0.0007714495554138966,0.0038136457816437216,0.0006769750933383486,0.0036499732215788424
517,0.001964313695482318,0.0,0.002029132505504335,0.9076822236487007,0.0020291325093406134,0.0023086131393986495,0.0,0.0023768190226325352,0.9020782786500111,0.002376819012121635,0.0007635409492972987,0.0038063975057636037,0.0006754704887972846,0.0036434263767162692
518,0.0019601119193406935,0.0,0.0020247309302915337,0.904365663969963,0.0020247309342897534,0.0023080887397493952,0.0,0.002376300104943287,0.9017897125509904,0.002376300108124965,0.0007640346523297657,0.0038080943602679515,0.0006749161036833429,0.003643626651734361
519,0.0019589858565981478,0.0,0.002023594981318488,0.905245672322757,0.0020235949766426306,0.002304055320479434,0.0,0.0023723696327253288,0.9018897670196172,0.00237236962022588,0.0007688488079537606,0.0038072213114876976,0.0006723675971655945,0.0036419532112614223
520,0.0019529996697367194,0.0,0.002017361858453541,0.9083427145153833,0.002017361857749175,0.002303928921499772,0.0,0.00237222049350538,0.901914753757959,0.0023722204998687362,0.0007678688120792475,0.0038076411433183403,0.0006721500586722094,0.003634751489687381
521,0.0019486480861755377,0.0,0.0020131843849458333,0.9054713237518095,0.002013184385474108,0.002306662963776226,0.0,0.0023749607733690365,0.9015496318488077,0.002374960772175907,0.000766355163993674,0.003810147267596759,0.0006692026337235708,0.0036326218064115508
522,0.0019467478579329681,0.0,0.0020111201820717174,0.9058370934198087,0.0020111201806692746,0.0023050608923940535,0.0,0.002373245855740632,0.9018255896600879,0.002373245852047613,0.0007640556658305547,0.003806857315036198,0.0006719916753092703,0.003633209854143727
523,0.0019439775219408663,0.0,0.00200833399660931,0.9059065679413953,0.002008333987971395,0.0023038638379914446,0.0,0.0023720615363660284,0.902008452259546,0.0023720615446043013,0.0007645947936595163,0.0038059692240782397,0.0006705431247330881,0.0036272894186887695
524,0.0019395613548102027,0.0,0.0020038867925868957,0.9061944287198462,0.002003886794580503,0.002304201653963712,0.0,0.002372422607719222,0.9018101782086653,0.0023724225921517264,0.0007673805602875382,0.003806280640688879,0.0006698908454461188,0.0036268133328373575
525,0.0019375022111899436,0.0,0.0020017589618435343,0.9058627325649632,0.0020017589595040333,0.0023025626908913218,0.0,0.002370856792778286,0.9019870181791139,0.002370856800959743,0.0007671469374288905,0.0038083973074792767,0.0006688600361650478,0.0036243705491919094
526,0.0019354675151842602,0.0,0.0019996993276033817,0.9057443361699398,0.001999699330486093,0.002300918104210341,0.0,0.0023691938418927733,0.9018983829597429,0.0023691938385406483,0.000767760168839623,0.00380896495824717,0.0006671560430754565,0.003624075687382032
527,0.0019324734978150208,0.0,0.001996676177243254,0.9058537076148226,0.001996676180249387,0.0023022739336651596,0.0,0.0023704500098041406,0.9020053106089695,0.0023704500127017403,0.0007642643284213408,0.003805430527261048,0.0006670662287364238,0.0036218110012113613
528,0.0019309630173283488,0.0,0.0019950458935577052,0.9052238127483451,0.001995045892670959,0.0023004925860608044,0.0,0.0023688184649771258,0.9018531835562081,0.0023688184827604327,0.0007687969044886629,0.003810048074924681,0.0006661069978319942,0.003619830901851003
529,0.0019254760101677078,0.0,0.0019896882419837623,0.905637521893438,0.0019896882425560597,0.0023026569203021146,0.0,0.002370930823605197,0.9015637993405307,0.002370930822184805,0.0007662863325695364,0.0038098033017393887,0.0006657665285290038,0.0036171567619882714
530,0.0019244882564528817,0.0,0.0019884540050940404,0.9065122104729215,0.0019884540012671957,0.0022996348372735917,0.0,0.0023678098224024363,0.9018951419680918,0.0023678098315497603,0.000765281743425474,0.003804225118816255,0.0006653864739539106,0.0036147787001928407
531,0.0019225555483999848,0.0,0.0019866108593209735,0.9059066530674282,0.0019866108634371115,0.002301142471448735,0.0,0.002369372453336027,0.9018296487102164,0.002369372447540828,0.0007657998800581275,0.003807931369840517,0.0006649051382563645,0.003611495302205516
532,0.0019225125456548886,0.0,0.0019864285676542133,0.9061885107588159,0.0019864285668901023,0.0023004178080012136,0.0,0.0023686941867065194,0.9019250566637068,0.0023686942063647436,0.0007680685115967515,0.0038078948664499413,0.0006648809524198246,0.003612832842445726
533,0.001917521104148944,0.0,0.0019816075373581803,0.9057363381803625,0.001981607539509012,0.00230281143739575,0.0,0.002371014040561185,0.9019770621671626,0.002371014065616898,0.0007631196716891134,0.0038082110633043662,0.0006635726937272329,0.003615145255734988
534,0.0019176569315212937,0.0,0.001981637939825419,0.9062061507294484,0.001981637938070793,0.0023010391282991395,0.0,0.0023692796664042492,0.90184293909152,0.0023692796579387137,0.0007659156241603805,0.0038084433093147053,0.0006635057967090313,0.0036097184573559036
535,0.0019139528011681895,0.0,0.001978047388613207,0.9057059665983587,0.0019780473868397145,0.00230092540961268,0.0,0.0023691518743681095,0.9018820988195242,0.002369151879367889,0.0007648993055618201,0.003808469847576459,0.0006630379907283677,0.003608955949110514
536,0.001912096224297319,0.0,0.001975974332761392,0.9060320090702741,0.0019759743321104825,0.0022993030846348464,0.0,0.0023674545238060872,0.9020400974970436,0.002367454499545793,0.0007635169873673786,0.0038043951504105195,0.0006623065832817785,0.003605949749154718
537,0.0019107717232114854,0.0,0.001974563289574943,0.906260283010318,0.001974563290467978,0.002299757627939331,0.0,0.0023678932824727056,0.9019527395449946,0.0023678932598032503,0.0007646674938131737,0.003802805826165193,0.00066013033267445,0.0036056478802946076
538,0.0019100882706483576,0.0,0.0019741011797190624,0.9058918787693644,0.0019741011764362144,0.0022996578743899937,0.0,0.002367884125944596,0.9017238678613367,0.002367884112252018,0.0007657032434504442,0.0038076978538861693,0.0006614378065006777,0.0036018709149007377
539,0.001908407360348969,0.0,0.001972149580579081,0.9067238290765466,0.0019721495848430103,0.0023002602085150712,0.0,0.002368503867597635,0.9018835164733838,0.002368503874926857,0.0007661462866726425,0.0038087122026865456,0.0006609551299767228,0.0036033402648435694
540,0.001906295350645003,0.0,0.001970166437367784,0.9075312720023345,0.0019701664309687466,0.002298085661080592,0.0,0.0023663228339292452,0.9015405384024624,0.002366322824156949,0.0007671388849311397,0.003805966889976604,0.0006612043026625177,0.0036050267486624895
541,0.0019048027762668287,0.0,0.001968619800125453,0.9064320970583655,0.001968619800996477,0.0022993874005054517,0.0,0.0023676289163444423,0.9017683055820903,0.002367628921173775,0.0007645980619206819,0.0038083049393926685,0.0006602980157606938,0.003601023920702385
542,0.0019046764301633619,0.0,0.0019684219210140516,0.9056748326751699,0.001968421921171276,0.002297511245191937,0.0,0.002365800410485474,0.9018549375152402,0.0023658004069060865,0.0007691224063351105,0.003807202262782095,0.0006597534167786912,0.003599231286762971
543,0.0019023271490406868,0.0,0.001966237253113885,0.9071454670529564,0.0019662372564753453,0.0022995889147741535,0.0,0.002367735163819112,0.9017788070536288,0.0023677351634214024,0.0007635150946467898,0.003805567498040227,0.0006620052980956786,0.003600116089206461
544,0.0019002893702198985,0.0,0.001964045701399207,0.9065787686655583,0.0019640456983238954,0.00229818214130834,0.0,0.002366448613042771,0.9018251938957188,0.0023664486285534508,0.0007679364016815832,0.003809038092636332,0.0006587654640097647,0.003595557302346438
545,0.001899676098669067,0.0,0.0019634283439888016,0.9062958082029134,0.001963428337995403,0.0022979084396186674,0.0,0.0023661560771905937,0.9018032097595386,0.0023661560757702016,0.0007678344416610358,0.0038056896909482306,0.000660259579018409,0.0035988958998116917
546,0.0018979446857305153,0.0,0.001961751534024648,0.9063838471161296,0.0019617515373200737,0.0023000640218594874,0.0,0.0023682385408299077,0.9018737424752258,0.002368238546227397,0.0007639741248946434,0.003806668046108284,0.0006590499951437306,0.003595414801804269
547,0.0018961939581970582,0.0,0.0019598259368892165,0.9070059401528787,0.0019598259378954537,0.0022981517924972627,0.0,0.002366339507285031,0.9019975072002923,0.002366339491490273,0.0007650874674185715,0.003806018943249772,0.0006587568012202757,0.003595862929010877
